time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Region
2010-12-12,-4.4,-5.9,0.8,,,,25.5,,1001.2,,Indiana
2010-12-13,-9.2,-12.6,-6.6,,,,31.9,,1015.4,,Indiana
2010-12-14,-10.8,-15.4,-5.9,0.0,,,12.4,,1022.3,,Indiana
2010-12-15,-10.0,-16.0,-4.8,,,,7.5,,1018.7,,Indiana
2010-12-16,-4.1,-5.9,-2.1,,,,13.0,,1009.1,,Indiana
2010-12-17,-5.8,-11.0,-4.2,,,,14.7,,1019.8,,Indiana
2010-12-18,-7.0,-10.4,-3.8,0.0,,,11.2,,1020.4,,Indiana
2010-12-19,-4.8,-10.4,-1.6,0.0,,,10.8,,1019.6,,Indiana
2010-12-20,-1.6,-3.8,0.2,,,,10.4,,1020.5,,Indiana
2010-12-21,0.4,-1.0,1.2,,,,14.8,,1016.6,,Indiana
2010-12-22,-2.4,-7.0,1.2,,,,17.3,,1022.0,,Indiana
2010-12-23,-2.4,-6.6,0.2,0.0,,,10.8,,1030.6,,Indiana
2010-12-24,-1.2,-2.6,0.2,,,,6.0,,1026.5,,Indiana
2010-12-25,-3.0,-5.4,-1.6,,,,11.1,,1021.4,,Indiana
2010-12-26,-4.4,-6.6,-2.1,,,,18.5,,1021.7,,Indiana
2010-12-27,-6.1,-9.8,-3.8,0.0,,,14.4,,1025.3,,Indiana
2010-12-28,-3.8,-8.2,0.2,0.0,,,15.0,,1022.8,,Indiana
2010-12-29,-0.8,-5.4,2.9,,,,13.1,,1016.7,,Indiana
2010-12-30,6.2,2.4,11.2,,,,17.1,,1011.6,,Indiana
2010-12-31,12.6,7.4,16.2,,,,20.5,,1010.3,,Indiana
2011-01-01,3.6,-4.2,13.0,19.5,,,19.8,,1013.6,,Indiana
2011-01-02,-5.2,-8.2,-2.1,0.0,,,15.7,,1024.1,,Indiana
2011-01-03,-1.6,-7.0,4.6,0.0,,,17.0,,1021.8,,Indiana
2011-01-04,-1.4,-6.6,1.8,0.0,,,18.8,,1016.7,,Indiana
2011-01-05,-3.6,-8.2,1.2,0.0,,,5.0,,1015.3,,Indiana
2011-01-06,-2.1,-6.6,0.8,,,,17.5,,1005.6,,Indiana
2011-01-07,-5.6,-7.6,-4.2,,,,12.6,,998.9,,Indiana
2011-01-08,-9.4,-12.6,-7.0,,,,21.7,,1008.8,,Indiana
2011-01-09,-8.2,-13.2,-2.1,0.0,,,7.5,,1025.7,,Indiana
2011-01-10,-3.6,-5.9,-1.0,0.0,,,18.0,,1027.2,,Indiana
2011-01-11,-4.0,-4.8,-2.6,,,,17.8,,1018.7,,Indiana
2011-01-12,-5.1,-6.6,-4.2,,,,28.4,,1026.6,,Indiana
2011-01-13,-8.0,-12.0,-6.6,0.0,,,14.9,,1032.9,,Indiana
2011-01-14,-4.4,-7.6,-1.0,,,,12.3,,1026.4,,Indiana
2011-01-15,-1.6,-5.9,1.8,0.0,,,19.0,,1019.1,,Indiana
2011-01-16,-7.2,-11.0,-3.2,0.0,,,6.8,,1023.5,,Indiana
2011-01-17,-3.1,-8.2,2.4,,,,16.9,,1014.5,,Indiana
2011-01-18,2.8,0.2,4.6,,,,13.9,,1007.7,,Indiana
2011-01-19,-1.6,-2.6,0.2,,,,13.8,,1017.0,,Indiana
2011-01-20,-5.4,-9.2,-3.2,,,,13.6,,1018.1,,Indiana
2011-01-21,-14.6,-18.8,-9.8,,,,12.4,,1019.7,,Indiana
2011-01-22,-10.4,-16.0,-5.4,,,,13.3,,1015.8,,Indiana
2011-01-23,-8.6,-11.5,-6.6,,,,12.7,,1023.2,,Indiana
2011-01-24,-2.8,-8.2,1.8,,,,13.4,,1019.6,,Indiana
2011-01-25,-3.4,-7.0,0.2,,,,10.0,,1019.3,,Indiana
2011-01-26,-2.8,-4.2,-0.4,,,,15.1,,1016.0,,Indiana
2011-01-27,-2.4,-4.8,0.2,,,,17.2,,1013.3,,Indiana
2011-01-28,-3.4,-4.8,-0.4,0.0,,,12.5,,1012.8,,Indiana
2011-01-29,-1.0,-5.4,1.2,,,,12.6,,1013.1,,Indiana
2011-01-30,-0.4,-2.6,2.9,0.0,,,12.8,,1021.9,,Indiana
2011-01-31,-4.0,-6.6,-1.6,,,,21.1,,1023.3,,Indiana
2011-02-01,-3.8,-5.9,0.8,,,,22.9,,1012.8,,Indiana
2011-02-02,-4.4,-7.0,1.8,,,,33.6,,1016.2,,Indiana
2011-02-03,-8.2,-12.0,-3.8,0.0,,,11.2,,1032.9,,Indiana
2011-02-04,-5.4,-11.0,-0.4,0.0,,,7.8,,1023.3,,Indiana
2011-02-05,-2.1,-2.8,-1.6,,,,13.2,,1007.1,,Indiana
2011-02-06,-0.1,-2.1,1.8,,,,14.5,,1012.7,,Indiana
2011-02-07,-0.6,-3.2,0.8,,,,18.7,,1014.1,,Indiana
2011-02-08,-9.0,-13.2,-3.8,,,,19.1,,1025.2,,Indiana
2011-02-09,-11.4,-13.8,-8.2,0.0,,,12.6,,1026.6,,Indiana
2011-02-10,-11.4,-17.7,-5.4,0.0,,,13.0,,1023.0,,Indiana
2011-02-11,-3.8,-9.2,0.8,0.0,,,18.8,,1018.3,,Indiana
2011-02-12,1.2,-2.1,3.4,,,,20.6,,1020.0,,Indiana
2011-02-13,5.9,1.8,10.8,0.0,,,24.6,,1012.5,,Indiana
2011-02-14,4.6,-1.0,8.0,0.0,,,24.7,,1016.6,,Indiana
2011-02-15,1.2,-3.2,6.2,0.0,,,14.6,,1026.3,,Indiana
2011-02-16,10.2,2.4,18.4,0.0,,,13.3,,1017.6,,Indiana
2011-02-17,14.4,11.8,16.8,0.0,,,30.6,,1011.2,,Indiana
2011-02-18,11.0,3.4,15.8,0.0,,,24.3,,1018.6,,Indiana
2011-02-19,4.4,-1.0,10.8,0.0,,,10.3,,1027.2,,Indiana
2011-02-20,5.0,1.2,9.6,,,,18.4,,1015.4,,Indiana
2011-02-21,6.6,-1.0,15.2,,,,19.1,,1005.1,,Indiana
2011-02-22,-1.8,-2.6,-0.4,,,,10.4,,1019.7,,Indiana
2011-02-23,-0.6,-3.2,4.0,0.3,,,11.5,,1023.2,,Indiana
2011-02-24,3.8,0.8,4.6,11.1,,,16.2,,1014.3,,Indiana
2011-02-25,0.0,-1.6,1.2,,,,20.0,,1014.7,,Indiana
2011-02-26,0.6,-0.4,1.8,0.0,,,8.4,,1016.9,,Indiana
2011-02-27,7.2,1.2,14.6,,,,11.9,,1008.7,,Indiana
2011-02-28,4.9,-1.6,17.3,,,,25.9,,1012.0,,Indiana
2011-03-01,1.4,-3.8,9.0,0.0,,,10.9,,1024.9,,Indiana
2011-03-02,3.8,-1.0,9.0,0.0,,,13.8,,1027.0,,Indiana
2011-03-03,4.2,-1.0,9.6,0.0,,,20.0,,1026.3,,Indiana
2011-03-04,10.2,5.8,14.0,,,,19.7,,1018.1,,Indiana
2011-03-05,6.2,1.2,11.2,,,,19.7,,1014.7,,Indiana
2011-03-06,0.8,-0.4,1.8,0.0,,,16.1,,1022.8,,Indiana
2011-03-07,1.8,-1.0,5.2,0.0,,,11.7,,1023.4,,Indiana
2011-03-08,6.8,2.4,11.8,,,,17.2,,1021.2,,Indiana
2011-03-09,8.5,5.8,10.8,,,,18.6,,1010.1,,Indiana
2011-03-10,2.2,1.2,5.8,,,,25.2,,1015.2,,Indiana
2011-03-11,3.2,-1.0,9.0,0.0,,,19.9,,1017.5,,Indiana
2011-03-12,9.2,3.4,14.6,0.0,,,29.3,,1012.9,,Indiana
2011-03-13,3.2,-0.4,7.4,0.0,,,13.3,,1024.7,,Indiana
2011-03-14,4.0,0.8,7.4,0.0,,,19.9,,1026.0,,Indiana
2011-03-15,5.6,3.4,8.0,,,,16.0,,1017.8,,Indiana
2011-03-16,8.4,2.4,15.2,0.0,,,17.8,,1020.8,,Indiana
2011-03-17,14.6,6.2,23.0,0.0,,,23.5,,1017.0,,Indiana
2011-03-18,14.0,7.4,19.5,,,,16.5,,1019.2,,Indiana
2011-03-19,7.8,1.8,13.4,0.0,,,14.0,,1029.7,,Indiana
2011-03-20,11.4,6.2,18.4,,,,20.6,,1023.8,,Indiana
2011-03-21,20.0,14.6,25.2,,,,21.9,,1015.6,,Indiana
2011-03-22,16.3,10.2,23.4,,,,15.1,,1011.3,,Indiana
2011-03-23,18.3,8.0,23.4,,,,30.3,,999.4,,Indiana
2011-03-24,2.4,0.2,6.8,,,,18.7,,1014.7,,Indiana
2011-03-25,1.2,-1.6,4.6,0.0,,,9.0,,1018.7,,Indiana
2011-03-26,1.2,-2.1,3.4,0.0,,,22.2,,1017.5,,Indiana
2011-03-27,0.8,-3.8,5.8,0.0,,,18.3,,1019.6,,Indiana
2011-03-28,2.8,-0.4,6.8,0.0,,,12.9,,1021.8,,Indiana
2011-03-29,4.2,1.2,8.0,0.0,,,12.7,,1023.3,,Indiana
2011-03-30,3.6,0.2,5.8,,,,16.2,,1016.7,,Indiana
2011-03-31,4.0,-1.0,9.0,0.0,,,4.8,,1010.1,,Indiana
2011-04-01,5.1,0.2,10.2,,,,10.4,,1005.2,,Indiana
2011-04-02,8.0,2.4,14.6,,,,22.0,,1010.3,,Indiana
2011-04-03,15.6,6.8,26.2,0.0,,,26.6,,1007.7,,Indiana
2011-04-04,14.6,5.8,24.5,,,,29.6,,997.8,,Indiana
2011-04-05,6.6,2.9,10.8,0.0,,,21.7,,1009.6,,Indiana
2011-04-06,13.6,6.2,21.2,0.0,,,26.3,,1010.0,,Indiana
2011-04-07,12.0,7.4,16.2,0.0,,,17.1,,1013.7,,Indiana
2011-04-08,14.6,8.5,23.0,,,,17.2,,1011.2,,Indiana
2011-04-09,15.0,11.8,21.2,8.0,,,13.1,,1013.9,,Indiana
2011-04-10,21.8,15.2,28.0,0.0,,,24.7,,1008.4,,Indiana
2011-04-11,18.0,13.4,25.2,,,,23.5,,1005.3,,Indiana
2011-04-12,11.8,7.4,16.2,0.0,,,22.5,,1013.2,,Indiana
2011-04-13,12.2,4.0,19.0,0.0,,,5.8,,1017.7,,Indiana
2011-04-14,14.6,6.8,20.8,0.0,,,12.3,,1017.6,,Indiana
2011-04-15,13.2,9.0,16.8,,,,26.8,,1009.6,,Indiana
2011-04-16,8.6,4.6,15.2,,,,30.0,,1000.9,,Indiana
2011-04-17,10.8,4.6,17.3,0.0,,,22.5,,1010.4,,Indiana
2011-04-18,15.6,10.8,21.8,0.5,,,17.5,,1008.8,,Indiana
2011-04-19,11.6,5.8,20.8,,,,20.1,,1006.2,,Indiana
2011-04-20,8.0,4.6,15.8,,,,24.0,,1015.1,,Indiana
2011-04-21,8.2,1.2,14.0,0.0,,,13.2,,1025.8,,Indiana
2011-04-22,11.2,9.0,15.8,,,,19.2,,1013.9,,Indiana
2011-04-23,18.0,14.6,20.2,,,,20.2,,1010.1,,Indiana
2011-04-24,13.8,11.8,15.8,,,,7.8,,1014.9,,Indiana
2011-04-25,16.3,14.0,20.2,,,,8.8,,1009.8,,Indiana
2011-04-26,18.3,16.2,21.2,,,,28.3,,1000.8,,Indiana
2011-04-27,16.8,15.2,19.0,,,,17.9,,997.9,,Indiana
2011-04-28,10.8,5.8,15.8,,,,30.7,,1006.2,,Indiana
2011-04-29,11.0,6.2,16.8,0.0,,,10.0,,1014.9,,Indiana
2011-04-30,16.2,8.5,23.0,0.0,,,22.1,,1014.2,,Indiana
2011-05-01,17.0,10.8,20.2,,,,13.2,,1013.6,,Indiana
2011-05-02,9.6,8.2,11.8,,,,12.5,,1020.2,,Indiana
2011-05-03,10.0,6.8,14.6,,,,13.2,,1021.0,,Indiana
2011-05-04,8.0,4.6,11.8,,,,18.9,,1026.4,,Indiana
2011-05-05,10.4,2.9,16.8,0.0,,,9.8,,1023.9,,Indiana
2011-05-06,14.4,10.2,19.5,,,,13.3,,1013.2,,Indiana
2011-05-07,14.8,10.8,20.2,,,,15.6,,1011.0,,Indiana
2011-05-08,15.4,12.2,19.5,0.0,,,11.5,,1013.0,,Indiana
2011-05-09,18.8,13.0,24.5,0.0,,,19.5,,1013.6,,Indiana
2011-05-10,23.2,18.4,29.0,0.0,,,15.4,,1009.0,,Indiana
2011-05-11,25.0,19.5,30.8,0.0,,,13.0,,1010.9,,Indiana
2011-05-12,24.8,20.2,28.4,0.0,,,14.0,,1011.0,,Indiana
2011-05-13,22.2,18.4,26.2,0.0,,,12.0,,1006.1,,Indiana
2011-05-14,17.8,13.4,21.2,,,,11.9,,1002.2,,Indiana
2011-05-15,12.4,9.0,13.4,,,,16.4,,1003.6,,Indiana
2011-05-16,11.0,6.2,15.2,,,,20.9,,1011.2,,Indiana
2011-05-17,10.2,7.4,12.4,,,,13.6,,1011.3,,Indiana
2011-05-18,12.8,10.8,14.6,,,,8.3,,1009.4,,Indiana
2011-05-19,16.6,10.8,22.3,0.0,,,9.1,,1015.0,,Indiana
2011-05-20,19.6,11.8,25.8,0.0,,,6.0,,1017.2,,Indiana
2011-05-21,22.0,16.8,26.8,1.5,,,12.9,,1013.1,,Indiana
2011-05-22,22.3,17.3,28.0,,,,13.7,,1010.4,,Indiana
2011-05-23,21.3,18.0,28.0,,,,25.9,,1006.5,,Indiana
2011-05-24,20.8,15.8,26.8,0.0,,,10.4,,1009.6,,Indiana
2011-05-25,22.3,16.8,29.0,,,,20.4,,1005.4,,Indiana
2011-05-26,16.6,10.2,20.8,,,,20.2,,1004.1,,Indiana
2011-05-27,12.8,10.2,15.8,,,,10.3,,1012.6,,Indiana
2011-05-28,17.6,13.0,22.3,,,,14.6,,1011.0,,Indiana
2011-05-29,26.0,20.8,31.2,0.0,,,18.9,,1011.9,,Indiana
2011-05-30,27.2,20.8,32.4,0.0,,,17.7,,1018.0,,Indiana
2011-05-31,27.6,23.0,32.4,0.0,,,18.2,,1020.6,,Indiana
2011-06-01,25.6,21.8,30.2,0.0,,,12.1,,1022.2,,Indiana
2011-06-02,22.2,16.8,26.2,0.0,,,7.4,,1020.9,,Indiana
2011-06-03,23.3,19.0,28.4,0.0,,,12.5,,1019.5,,Indiana
2011-06-04,26.4,19.5,34.6,,,,15.4,,1018.1,,Indiana
2011-06-05,23.2,19.5,27.4,,,,8.6,,1018.1,,Indiana
2011-06-06,24.3,17.3,30.2,,,,7.7,,1015.5,,Indiana
2011-06-07,27.8,21.8,32.4,0.0,,,16.0,,1013.0,,Indiana
2011-06-08,28.2,21.8,32.9,0.0,,,17.0,,1012.8,,Indiana
2011-06-09,26.8,23.0,30.8,0.0,,,12.7,,1014.3,,Indiana
2011-06-10,27.0,21.8,32.9,0.0,,,16.9,,1011.9,,Indiana
2011-06-11,23.3,19.1,27.4,,,,13.8,,1011.9,,Indiana
2011-06-12,19.3,15.2,23.0,0.0,,,17.2,,1015.6,,Indiana
2011-06-13,20.0,15.8,25.2,0.0,,,12.4,,1017.8,,Indiana
2011-06-14,21.3,16.2,25.8,0.0,,,7.3,,1015.9,,Indiana
2011-06-15,19.4,16.2,23.0,23.5,,,19.1,,1009.3,,Indiana
2011-06-16,23.3,16.2,29.0,0.0,,,17.5,,1008.6,,Indiana
2011-06-17,24.5,19.5,29.6,0.0,,,13.1,,1010.2,,Indiana
2011-06-18,22.5,20.8,26.8,,,,12.7,,1010.4,,Indiana
2011-06-19,21.2,19.0,25.2,,,,8.3,,1008.3,,Indiana
2011-06-20,22.3,19.5,25.2,47.0,,,16.3,,1008.7,,Indiana
2011-06-21,25.2,21.8,30.2,,,,20.8,,1007.8,,Indiana
2011-06-22,23.8,20.2,27.4,,,,25.2,,1006.1,,Indiana
2011-06-23,20.5,18.0,23.0,,,,21.2,,1005.6,,Indiana
2011-06-24,18.6,16.8,21.8,,,,17.7,,1008.4,,Indiana
2011-06-25,21.3,15.8,25.8,0.0,,,8.0,,1013.4,,Indiana
2011-06-26,21.0,18.0,23.4,,,,12.5,,1013.7,,Indiana
2011-06-27,22.6,19.0,28.4,7.7,,,16.4,,1012.3,,Indiana
2011-06-28,23.4,20.2,26.8,0.0,,,15.6,,1014.7,,Indiana
2011-06-29,23.2,16.2,28.0,0.0,,,5.2,,1018.2,,Indiana
2011-06-30,24.6,18.0,29.6,0.0,,,6.3,,1017.4,,Indiana
2011-07-01,23.8,19.5,27.4,,,,6.9,,1016.9,,Indiana
2011-07-02,26.2,20.8,31.8,0.0,,,11.6,,1016.5,,Indiana
2011-07-03,26.4,22.3,31.2,,,,10.9,,1014.5,,Indiana
2011-07-04,24.6,21.8,29.0,,,,9.7,,1013.9,,Indiana
2011-07-05,25.0,18.0,31.2,0.0,,,7.5,,1014.9,,Indiana
2011-07-06,26.6,20.8,32.4,0.0,,,5.4,,1014.4,,Indiana
2011-07-07,26.8,22.3,31.2,,,,7.9,,1012.8,,Indiana
2011-07-08,26.2,21.8,31.2,,,,11.7,,1009.2,,Indiana
2011-07-09,26.8,21.2,31.8,0.0,,,10.4,,1013.2,,Indiana
2011-07-10,26.8,20.8,31.8,0.0,,,10.2,,1014.2,,Indiana
2011-07-11,30.0,24.5,35.2,0.0,,,14.3,,1011.1,,Indiana
2011-07-12,29.2,24.5,33.4,0.0,,,9.8,,1012.6,,Indiana
2011-07-13,26.4,23.0,29.6,0.0,,,11.5,,1014.6,,Indiana
2011-07-14,24.4,19.5,29.0,0.0,,,13.7,,1015.1,,Indiana
2011-07-15,26.0,19.5,31.8,0.0,,,10.4,,1014.0,,Indiana
2011-07-16,26.4,20.8,31.8,0.0,,,6.9,,1015.9,,Indiana
2011-07-17,29.4,24.5,34.0,0.0,,,9.0,,1018.7,,Indiana
2011-07-18,29.0,24.5,33.4,0.0,,,16.1,,1017.1,,Indiana
2011-07-19,30.4,26.2,35.8,0.0,,,14.8,,1012.3,,Indiana
2011-07-20,31.2,25.8,36.8,0.0,,,10.4,,1010.9,,Indiana
2011-07-21,31.6,25.2,37.4,0.0,,,13.9,,1010.8,,Indiana
2011-07-22,31.2,26.2,35.8,0.0,,,14.2,,1012.8,,Indiana
2011-07-23,30.6,26.2,35.8,0.0,,,16.1,,1014.4,,Indiana
2011-07-24,27.8,24.0,33.4,,,,10.7,,1015.1,,Indiana
2011-07-25,27.0,22.3,32.4,0.0,,,13.1,,1012.9,,Indiana
2011-07-26,27.6,21.2,33.4,0.0,,,8.4,,1011.0,,Indiana
2011-07-27,29.2,24.5,34.0,0.0,,,12.7,,1012.4,,Indiana
2011-07-28,30.4,25.2,35.8,0.0,,,16.8,,1014.1,,Indiana
2011-07-29,28.6,24.5,34.0,,,,13.4,,1014.9,,Indiana
2011-07-30,27.6,23.4,31.8,7.9,,,5.9,,1017.0,,Indiana
2011-07-31,29.4,24.0,34.0,0.0,,,8.3,,1017.7,,Indiana
2011-08-01,29.4,22.3,34.6,0.0,,,7.3,,1016.5,,Indiana
2011-08-02,29.0,24.0,35.2,0.0,,,11.8,,1011.7,,Indiana
2011-08-03,29.0,25.2,32.4,,,,19.8,,1007.2,,Indiana
2011-08-04,25.6,18.0,32.4,0.0,,,9.7,,1012.2,,Indiana
2011-08-05,27.2,23.4,31.8,0.0,,,11.6,,1012.9,,Indiana
2011-08-06,27.0,23.0,32.4,0.0,,,14.9,,1010.8,,Indiana
2011-08-07,27.6,24.0,34.0,,,,12.9,,1007.8,,Indiana
2011-08-08,26.2,21.8,32.9,,,,8.6,,1006.4,,Indiana
2011-08-09,25.2,20.8,31.8,,,,19.2,,1005.0,,Indiana
2011-08-10,22.6,18.4,27.4,0.0,,,14.9,,1009.4,,Indiana
2011-08-11,22.0,14.6,27.4,0.0,,,8.3,,1014.2,,Indiana
2011-08-12,23.2,16.8,28.4,0.0,,,6.8,,1015.5,,Indiana
2011-08-13,25.2,18.4,31.2,10.9,,,11.8,,1011.9,,Indiana
2011-08-14,20.2,17.3,24.5,,,,14.5,,1011.0,,Indiana
2011-08-15,22.2,17.3,27.4,0.0,,,13.5,,1013.8,,Indiana
2011-08-16,22.6,15.8,28.4,0.0,,,6.6,,1016.8,,Indiana
2011-08-17,24.6,18.4,30.8,0.0,,,7.3,,1017.9,,Indiana
2011-08-18,26.6,22.3,32.4,0.0,,,7.2,,1014.5,,Indiana
2011-08-19,25.0,20.2,31.2,0.0,,,6.5,,1012.2,,Indiana
2011-08-20,25.4,20.2,30.8,0.0,,,7.4,,1013.8,,Indiana
2011-08-21,25.5,21.8,30.2,,,,11.6,,1013.4,,Indiana
2011-08-22,23.2,16.2,29.0,0.0,,,5.6,,1017.1,,Indiana
2011-08-23,23.0,17.3,30.2,,,,11.0,,1015.0,,Indiana
2011-08-24,28.0,21.8,35.2,0.0,,,22.4,,1008.1,,Indiana
2011-08-25,25.0,19.5,29.6,,,,15.3,,1012.0,,Indiana
2011-08-26,24.2,18.0,31.2,0.0,,,9.7,,1014.9,,Indiana
2011-08-27,24.2,16.8,30.2,0.0,,,12.1,,1011.5,,Indiana
2011-08-28,22.5,16.8,27.4,0.0,,,15.3,,1010.5,,Indiana
2011-08-29,22.8,19.0,28.0,0.0,,,11.9,,1014.7,,Indiana
2011-08-30,22.5,15.8,28.4,0.0,,,10.8,,1017.4,,Indiana
2011-08-31,26.0,19.0,34.6,,,,15.0,,1016.2,,Indiana
2011-09-01,30.0,23.0,36.8,0.0,,,15.9,,1015.6,,Indiana
2011-09-02,30.4,23.4,37.4,0.0,,,13.4,,1014.6,,Indiana
2011-09-03,29.4,23.0,37.4,0.0,,,8.4,,1012.1,,Indiana
2011-09-04,23.3,20.2,26.8,0.0,,,15.7,,1011.4,,Indiana
2011-09-05,17.2,15.2,19.5,0.0,,,25.2,,1014.8,,Indiana
2011-09-06,15.8,10.8,20.2,0.0,,,28.2,,1016.5,,Indiana
2011-09-07,16.0,13.4,18.0,,,,21.8,,1016.4,,Indiana
2011-09-08,15.8,14.0,16.8,,,,17.2,,1014.6,,Indiana
2011-09-09,17.2,15.8,19.0,0.3,,,7.2,,1012.9,,Indiana
2011-09-10,19.2,15.8,23.0,0.0,,,6.3,,1015.2,,Indiana
2011-09-11,20.8,16.8,25.2,,,,4.4,,1016.1,,Indiana
2011-09-12,22.6,15.8,30.8,0.0,,,13.2,,1016.2,,Indiana
2011-09-13,25.3,19.0,32.9,0.0,,,19.7,,1012.3,,Indiana
2011-09-14,18.0,14.0,21.8,,,,13.6,,1015.7,,Indiana
2011-09-15,13.2,8.5,17.3,,,,18.3,,1023.4,,Indiana
2011-09-16,13.6,8.0,19.0,0.0,,,13.7,,1026.1,,Indiana
2011-09-17,16.8,12.4,23.0,0.0,,,11.8,,1023.9,,Indiana
2011-09-18,17.6,14.6,22.3,,,,14.5,,1021.4,,Indiana
2011-09-19,19.3,18.2,20.2,,,,14.0,,1014.8,,Indiana
2011-09-20,20.3,17.3,24.5,0.0,,,8.0,,1016.7,,Indiana
2011-09-21,22.0,18.0,26.8,0.0,,,12.0,,1015.0,,Indiana
2011-09-22,16.5,11.8,21.8,,,,8.1,,1018.6,,Indiana
2011-09-23,15.0,12.4,20.2,5.5,,,8.3,,1017.2,,Indiana
2011-09-24,14.2,11.2,19.5,,,,11.6,,1014.6,,Indiana
2011-09-25,14.2,13.4,15.2,,,,14.3,,1012.3,,Indiana
2011-09-26,15.6,13.2,18.4,13.8,,,20.1,,1006.7,,Indiana
2011-09-27,15.4,13.4,19.0,,,,23.5,,1007.9,,Indiana
2011-09-28,15.0,12.4,19.0,,,,13.1,,1009.2,,Indiana
2011-09-29,16.0,10.2,25.8,3.4,,,16.4,,1008.4,,Indiana
2011-09-30,13.0,9.0,15.8,,,,27.5,,1012.5,,Indiana
2011-10-01,9.8,4.6,15.2,0.0,,,19.7,,1021.0,,Indiana
2011-10-02,10.8,3.4,19.5,0.0,,,14.4,,1022.3,,Indiana
2011-10-03,13.6,4.6,23.4,0.0,,,9.1,,1021.4,,Indiana
2011-10-04,16.2,8.0,24.0,0.0,,,1.7,,1024.3,,Indiana
2011-10-05,18.0,10.2,26.8,0.0,,,1.3,,1024.1,,Indiana
2011-10-06,19.3,11.2,26.8,0.0,,,5.9,,1024.2,,Indiana
2011-10-07,20.3,13.4,28.4,0.0,,,7.2,,1026.0,,Indiana
2011-10-08,20.0,13.4,27.4,0.0,,,9.9,,1026.7,,Indiana
2011-10-09,19.4,13.4,25.8,0.0,,,7.7,,1025.9,,Indiana
2011-10-10,19.3,13.4,25.8,0.0,,,6.8,,1021.3,,Indiana
2011-10-11,19.2,13.4,25.8,0.0,,,8.0,,1015.7,,Indiana
2011-10-12,17.8,15.2,20.2,0.0,,,9.3,,1010.0,,Indiana
2011-10-13,15.8,14.6,18.0,,,,11.4,,1001.4,,Indiana
2011-10-14,13.6,9.0,17.3,,,,25.5,,1004.1,,Indiana
2011-10-15,12.4,8.0,17.3,0.0,,,27.7,,1012.1,,Indiana
2011-10-16,15.8,10.2,23.4,,,,21.6,,1011.2,,Indiana
2011-10-17,11.0,4.6,17.3,,,,14.8,,1013.2,,Indiana
2011-10-18,7.8,6.8,8.5,,,,13.1,,1009.4,,Indiana
2011-10-19,7.8,7.4,8.5,,,,22.0,,999.0,,Indiana
2011-10-20,6.4,5.2,7.4,,,,31.7,,1002.0,,Indiana
2011-10-21,8.2,2.4,14.0,0.0,,,12.9,,1017.2,,Indiana
2011-10-22,8.8,1.8,17.3,0.0,,,7.1,,1019.5,,Indiana
2011-10-23,12.4,6.2,19.5,0.0,,,10.7,,1016.2,,Indiana
2011-10-24,13.6,9.0,17.3,0.6,,,15.1,,1017.5,,Indiana
2011-10-25,14.6,6.2,23.4,0.0,,,15.2,,1017.9,,Indiana
2011-10-26,17.0,10.8,22.3,,,,23.0,,1009.7,,Indiana
2011-10-27,8.6,5.2,10.8,,,,15.1,,1014.4,,Indiana
2011-10-28,7.2,2.9,11.8,0.0,,,6.7,,1020.9,,Indiana
2011-10-29,7.4,1.8,14.0,0.0,,,11.9,,1018.7,,Indiana
2011-10-30,7.6,0.2,15.2,0.0,,,11.5,,1020.7,,Indiana
2011-10-31,10.2,5.2,15.8,0.0,,,11.3,,1017.9,,Indiana
2011-11-01,10.0,1.8,20.2,0.0,,,11.5,,1022.4,,Indiana
2011-11-02,13.4,6.8,20.2,0.0,,,16.0,,1020.5,,Indiana
2011-11-03,10.0,8.0,13.4,16.6,,,16.8,,1012.9,,Indiana
2011-11-04,9.0,5.8,13.0,0.8,,,20.7,,1021.5,,Indiana
2011-11-05,7.2,1.2,14.0,0.0,,,13.8,,1023.8,,Indiana
2011-11-06,11.4,5.2,16.8,0.0,,,18.6,,1022.1,,Indiana
2011-11-07,15.0,14.0,17.3,,,,8.4,,1022.8,,Indiana
2011-11-08,16.2,11.2,21.8,0.0,,,16.8,,1017.6,,Indiana
2011-11-09,11.8,4.6,18.4,,,,30.2,,1011.6,,Indiana
2011-11-10,2.8,0.2,6.2,,,,18.4,,1017.9,,Indiana
2011-11-11,2.8,-2.6,8.0,0.0,,,14.6,,1016.7,,Indiana
2011-11-12,11.8,6.8,16.8,0.0,,,25.3,,1012.4,,Indiana
2011-11-13,16.8,14.0,20.2,7.1,,,38.2,,1005.0,,Indiana
2011-11-14,17.5,13.0,21.8,,,,23.3,,1004.0,,Indiana
2011-11-15,12.4,10.8,14.6,0.0,,,12.8,,1009.4,,Indiana
2011-11-16,8.4,2.4,12.4,,,,17.9,,1014.9,,Indiana
2011-11-17,2.0,-1.6,5.2,0.0,,,18.7,,1023.8,,Indiana
2011-11-18,4.0,-2.1,10.2,0.0,,,19.7,,1023.8,,Indiana
2011-11-19,10.8,7.4,17.3,,,,25.7,,1016.2,,Indiana
2011-11-20,11.5,8.5,16.8,,,,18.2,,1020.0,,Indiana
2011-11-21,7.8,6.8,9.0,,,,16.3,,1022.0,,Indiana
2011-11-22,8.8,6.8,13.4,,,,17.7,,1011.7,,Indiana
2011-11-23,6.2,4.0,8.0,0.0,,,13.8,,1021.4,,Indiana
